term,beta_1se_halfand10,beta_min_halfand10,beta_1se_1and10,beta_min_1and10,beta_1se_1and20,beta_min_1and20,beta_1se_Tracts_half,beta_min_Tracts_half,beta_1se_Tracts1,beta_min_Tracts1
CensusTract36065023502,0,0,0.07756514508824534,0.10867638297544113,0.1437513527536041,0.1437513527536041,0,0,0.1437513527536041,0.1437513527536041
CensusTract36119013201,0,0,0.07808844240767364,0.11090421193058636,0.1497594926864941,0.1497594926864941,0,0,0.1497594926864941,0.1497594926864941
CensusTract36029009702,0,0,0.07814303886841319,0.10972451705534692,0.1445856333112682,0.1445856333112682,0,0,0.1445856333112682,0.1445856333112682
TractHispanic,-0.06776220518185287,-0.08565547637419729,-0.07825697734017312,-0.07739080999240497,-0.07186518656721452,-0.07186518656721452,-0.06812669604450242,-0.07223857018567566,-0.07186518656721452,-0.07186518656721452
CensusTract36029015301,0,0,0.0788367054636097,0.1101187187528565,0.14507947347381628,0.14507947347381628,0,0,0.14507947347381628,0.14507947347381628
Year2019:CountyRockland,0,0,0.07900018423524244,0.08139354865443663,0.08417419666077734,0.08417419666077734,0,0,0.08417419666077734,0.08417419666077734
CensusTract36087011102,0,0,-0.0790558610138297,-0.10285103714258471,-0.1280115553938121,-0.1280115553938121,0,0,-0.1280115553938121,-0.1280115553938121
CensusTract36103135003,0,0,-0.07942356001210883,-0.10691360248095538,-0.13848145228573347,-0.13848145228573347,0,0,-0.13848145228573347,-0.13848145228573347
CensusTract36103146605,0,0,0.07975462956460248,0.09674868674945422,0.11330597407478696,0.11330597407478696,0,0,0.11330597407478696,0.11330597407478696
CensusTract36001014606,0,0,0.08001370249613966,0.10826769921848436,0.14552133506240186,0.14552133506240186,0,0,0.14552133506240186,0.14552133506240186
Urban1:CountyWyoming,0,0,0.08044807870547337,0.10516767419069087,0.13298794841032538,0.13298794841032538,0,0,0.13298794841032538,0.13298794841032538
CensusTract36083052503,0,0,0.08056832841516715,0.10585642930167032,0.1353038882634122,0.1353038882634122,0,0,0.1353038882634122,0.1353038882634122
CensusTract36119012101,0,0,0.08071326787995473,0.11365432041076669,0.15305923106454294,0.15305923106454294,0,0,0.15305923106454294,0.15305923106454294
CensusTract36093033003,0,0,0.08095994986738937,0.11221763282323219,0.14749934912936385,0.14749934912936385,0,0,0.14749934912936385,0.14749934912936385
CensusTract36029015900,0,0,0.08110452984357838,0.11256868119393651,0.14727901729876242,0.14727901729876242,0,0,0.14727901729876242,0.14727901729876242
CensusTract36075020702,0,0,0.08152330303566464,0.11402316657036157,0.14985384691153159,0.14985384691153159,0,0,0.14985384691153159,0.14985384691153159
CensusTract36067012600,0,0,0.08159686028654119,0.11160720363862767,0.14573656943190239,0.14573656943190239,0,0,0.14573656943190239,0.14573656943190239
CensusTract36067010301,0,0,0.08177780613038044,0.11253391302352875,0.1470504099843824,0.1470504099843824,0,0,0.1470504099843824,0.1470504099843824
CensusTract36055013205,0,0,0.08228471755586625,0.10472797889328006,0.12951684202047348,0.12951684202047348,0,0,0.12951684202047348,0.12951684202047348
CensusTract36067014500,0,0,0.08301212811798539,0.11374900853047777,0.1483136671391567,0.1483136671391567,0,0,0.1483136671391567,0.1483136671391567
CensusTract36029010101,0,0,0.08328391039982905,0.11452514437895486,0.14885740579770168,0.14885740579770168,0,0,0.14885740579770168,0.14885740579770168
CensusTract36119014806,0,0,0.0834419763267575,0.11596598534601407,0.15453337302140335,0.15453337302140335,0,0,0.15453337302140335,0.15453337302140335
CensusTract36067016502,0,0,0.08366427994589053,0.11448511524201448,0.14935753633127044,0.14935753633127044,0,0,0.14935753633127044,0.14935753633127044
CensusTract36103122405,0,0,0.08372636004822406,0.0961692487614546,0.11011643504326858,0.11011643504326858,0,0,0.11011643504326858,0.11011643504326858
CensusTract36103146105,0,0,-0.08381183654770528,-0.11462930380084058,-0.151514926186764,-0.151514926186764,0,0,-0.151514926186764,-0.151514926186764
CensusTract36067011241,0,0,0.08385480066156238,0.11424461148625994,0.1495604873464357,0.1495604873464357,0,0,0.1495604873464357,0.1495604873464357
Urban1:CountyRensselaer,0,0,0.08416715821238582,0.09085859430296925,0.09601814195089588,0.09601814195089588,0,0,0.09601814195089588,0.09601814195089588
CensusTract36119009800,0,0,0.08447506874559273,0.1174077909408271,0.15671063879658548,0.15671063879658548,0,0,0.15671063879658548,0.15671063879658548
Year2015:CensusTract36093020300,0,0,0.08493729078642864,0.12375174850691023,0.166461674179901,0.166461674179901,0,0,0.166461674179901,0.166461674179901
CensusTract36113070701,0,0,0.08536340849412127,0.11754896437542772,0.1530622140157421,0.1530622140157421,0,0,0.1530622140157421,0.1530622140157421
CensusTract36071011200,0,0,-0.08569287898089305,-0.11607534062141239,-0.1506619573737389,-0.1506619573737389,0,0,-0.1506619573737389,-0.1506619573737389
CensusTract36119008200,0,0,0.08572561826076867,0.11770227295911803,0.15483337279403364,0.15483337279403364,0,0,0.15483337279403364,0.15483337279403364
CensusTract36027210201,0,0,-0.08590722025616152,-0.121779964000999,-0.16201778363664707,-0.16201778363664707,0,0,-0.16201778363664707,-0.16201778363664707
CensusTract36103145704,0,0,-0.0863839009986954,-0.11687943348534874,-0.1529220075317954,-0.1529220075317954,0,0,-0.1529220075317954,-0.1529220075317954
CensusTract36029014000,0,0,0.08696070696850279,0.11836806696336609,0.1531181396419082,0.1531181396419082,0,0,0.1531181396419082,0.1531181396419082
CensusTract36027150006,0,0,-0.08711201184994186,-0.1205875206963443,-0.15760504698339162,-0.15760504698339162,0,0,-0.15760504698339162,-0.15760504698339162
CensusTract36119012700,0,0,0.08807463064869532,0.12162033126029044,0.1613187292869909,0.1613187292869909,0,0,0.1613187292869909,0.1613187292869909
CensusTract36119006900,0,0,0.08822779228958945,0.120837162868851,0.1597610072769463,0.1597610072769463,0,0,0.1597610072769463,0.1597610072769463
CensusTract36119012802,0,0,0.08826877128335484,0.12139591448980086,0.1595461314503955,0.1595461314503955,0,0,0.1595461314503955,0.1595461314503955
CensusTract36027220300,0,0,-0.08941672535667088,-0.12636360608738362,-0.16770484720735415,-0.16770484720735415,0,0,-0.16770484720735415,-0.16770484720735415
CensusTract36103158308,0,0,-0.08951571213955341,-0.11799012468824834,-0.1507960976240387,-0.1507960976240387,0,0,-0.1507960976240387,-0.1507960976240387
CensusTract36027220700,0,0,-0.08966629003343336,-0.12604607793782246,-0.16678879793722035,-0.16678879793722035,0,0,-0.16678879793722035,-0.16678879793722035
CensusTract36087012102,0,0,-0.08985117197117125,-0.10711792010678163,-0.12464439384130209,-0.12464439384130209,0,0,-0.12464439384130209,-0.12464439384130209
CensusTract36015010900,0,0,0.09013759690102914,0.12099904900660359,0.15541023428135906,0.15541023428135906,0,0,0.15541023428135906,0.15541023428135906
Urban1:Year2015:CountyMadison,0,0,0.0903539960056488,0.11160954146418252,0.13513027713198544,0.13513027713198544,0,0,0.13513027713198544,0.13513027713198544
Year2015:CensusTract36095740600,0,0,0.09046220862978734,0.13208229449755393,0,0,0,0,0,0
Year2019:CensusTract36059415102,0,0,0.0911638122275246,0.12988108959598157,0.17368626992497357,0.17368626992497357,0,0,0.17368626992497357,0.17368626992497357
CensusTract36063022602,0,0,0.09241898080699666,0.12206384271376387,0.15503962578830605,0.15503962578830605,0,0,0.15503962578830605,0.15503962578830605
CensusTract36063024404,0,0,0.0927929440320962,0.1233342245455464,0.1573128247257149,0.1573128247257149,0,0,0.1573128247257149,0.1573128247257149
CensusTract36051030900,0,0,-0.09302795918875943,-0.1320136576604998,-0.1752307096055046,-0.1752307096055046,0,0,-0.1752307096055046,-0.1752307096055046
CountySt. Lawrence,0,0,0.09314674407545834,0.09181482379481559,0,0,0,0,0,0
CensusTract36001014503,0,0,0.09403958685269952,0.12291168179728316,0.16142729702639885,0.16142729702639885,0,0,0.16142729702639885,0.16142729702639885
CensusTract36119013103,0,0,0.09455874562990761,0.12740193320271104,0.16643384439594877,0.16643384439594877,0,0,0.16643384439594877,0.16643384439594877
CensusTract36103146800,0,0,-0.09551728037471094,-0.12314578876799329,-0.1547959199662681,-0.1547959199662681,0,0,-0.1547959199662681,-0.1547959199662681
CensusTract36103158508,0,0,-0.09555681378399906,-0.12384094878207136,-0.15635708584167096,-0.15635708584167096,0,0,-0.15635708584167096,-0.15635708584167096
CensusTract36103146901,0,0,-0.09565421940466862,-0.12314341618301486,-0.15456520263038956,-0.15456520263038956,0,0,-0.15456520263038956,-0.15456520263038956
CensusTract36029009402,0,0,0.09597292455011613,0.12669607216775425,0.16122499417347647,0.16122499417347647,0,0,0.16122499417347647,0.16122499417347647
CensusTract36055006100,0,0,0.0965434582750209,0.11955490530073899,0.1458071728462068,0.1458071728462068,0,0,0.1458071728462068,0.1458071728462068
Year2019:CensusTract36081068000,0,0,0.0967865109454338,0.12925565298215952,0.1653661794947192,0.1653661794947192,0,0,0.1653661794947192,0.1653661794947192
CensusTract36087013300,0,0,0.09797794271673493,0.11864653913281657,0.1430923675907424,0.1430923675907424,0,0,0.1430923675907424,0.1430923675907424
CensusTract36001013706,0,0,0.09804053550453154,0.1266060313095468,0.16521172025834896,0.16521172025834896,0,0,0.16521172025834896,0.16521172025834896
CensusTract36093032502,0,0,0.09871172377373716,0.13006117216549562,0.1651867600870497,0.1651867600870497,0,0,0.1651867600870497,0.1651867600870497
CensusTract36029014209,0,0,0.09898833131046576,0.13030614342513266,0.1647083364060754,0.1647083364060754,0,0,0.1647083364060754,0.1647083364060754
CensusTract36067015203,0,0,0.09909639914750502,0.1296044890353492,0.1646191384786733,0.1646191384786733,0,0,0.1646191384786733,0.1646191384786733
CensusTract36029012003,0,0,0.09936101952126274,0.13051521120795312,0.1648096861501497,0.1648096861501497,0,0,0.1648096861501497,0.1648096861501497
CensusTract36029013600,0,0,0.09987678259878736,0.1307537013195209,0.16563414193470022,0.16563414193470022,0,0,0.16563414193470022,0.16563414193470022
CensusTract36029010805,0,0,0.10006855599345868,0.130953891152762,0.1648766225780629,0.1648766225780629,0,0,0.1648766225780629,0.1648766225780629
CensusTract36103158900,0,0,-0.10039256613694454,-0.12904545856818567,-0.16241918067253375,-0.16241918067253375,0,0,-0.16241918067253375,-0.16241918067253375
CensusTract36055014203,0,0,-0.10073733152245244,-0.12213463977663659,-0.14418739606067102,-0.14418739606067102,0,0,-0.14418739606067102,-0.14418739606067102
CensusTract36119005200,0,0,0.1009207888843284,0.13419207417333828,0.17447509157400173,0.17447509157400173,0,0,0.17447509157400173,0.17447509157400173
CensusTract36027220201,0,0,-0.10100615054236552,-0.1373999027712201,-0.17819240275788722,-0.17819240275788722,0,0,-0.17819240275788722,-0.17819240275788722
CensusTract36103123500,0,0,-0.1012908264589998,-0.12944797980940329,-0.16227503915120184,-0.16227503915120184,0,0,-0.16227503915120184,-0.16227503915120184
CensusTract36001001802,0,0,0.10157694331812257,0.13056592049371285,0.1679998916326296,0.1679998916326296,0,0,0.1679998916326296,0.1679998916326296
Urban1:CensusTract36119014811,0,0,0.10201285359534688,0.13505116334897838,0.0033781200021881655,0.0033781200021881655,0,0,0.0033781200021881655,0.0033781200021881655
CensusTract36119009900,0,0,0.1023601690010131,0.13582791742864778,0.17658696487565306,0.17658696487565306,0,0,0.17658696487565306,0.17658696487565306
CensusTract36069050101,0,0,0.10264259796569193,0.1338039695028241,0.16842696217982459,0.16842696217982459,0,0,0.16842696217982459,0.16842696217982459
Year2019:CensusTract36059415202,0,0,0.10288789946699375,0.14163166603129,0.1852751713530513,0.1852751713530513,0,0,0.1852751713530513,0.1852751713530513
CensusTract36029009401,0,0,0.10296220190773414,0.13354915355650826,0.16710589938153678,0.16710589938153678,0,0,0.16710589938153678,0.16710589938153678
Year2015:CensusTract36059415000,0,0,0.1031259145755117,0.14118576567978736,0.18405939482457714,0.18405939482457714,0,0,0.18405939482457714,0.18405939482457714
CensusTract36015010600,0,0,0.1036441785102478,0.1354868234948676,0.17007185608504774,0.17007185608504774,0,0,0.17007185608504774,0.17007185608504774
CensusTract36103147300,0,0,-0.10379246339103242,-0.13297794632878024,-0.16695950203809143,-0.16695950203809143,0,0,-0.16695950203809143,-0.16695950203809143
CensusTract36067011012,0,0,0.10523836221406026,0.13557403400494514,0.16931351291553892,0.16931351291553892,0,0,0.16931351291553892,0.16931351291553892
CensusTract36011041700,0,0,0.10585106902292214,0.1380175979644759,0.17305736030944874,0.17305736030944874,0,0,0.17305736030944874,0.17305736030944874
CensusTract36087010503,0,0,0.10626182087872801,0.1255849251699111,0.14842973374718424,0.14842973374718424,0,0,0.14842973374718424,0.14842973374718424
CensusTract36071010700,0,0,-0.10664309634310382,-0.1362387562250029,-0.16934953271301081,-0.16934953271301081,0,0,-0.16934953271301081,-0.16934953271301081
CensusTract36103111801,0,0,-0.10682589436869953,-0.13500012754836896,-0.16717695918246184,-0.16717695918246184,0,0,-0.16717695918246184,-0.16717695918246184
CensusTract36013035901,0,0,0.10738296376849747,0.13840797961226506,0.17237920778018348,0.17237920778018348,0,0,0.17237920778018348,0.17237920778018348
Year2015:CensusTract36095740700,0,0,0.10786228836021883,0.14960541818576775,0,0,0,0,0,0
Year2019:CensusTract36059406300,0,0,0.10827905887804672,0.14721311980014032,0.1911470481612129,0.1911470481612129,0,0,0.1911470481612129,0.1911470481612129
CensusTract36029009104,0,0,0.1083818011402905,0.138960395117193,0.17297461282651078,0.17297461282651078,0,0,0.17297461282651078,0.17297461282651078
CensusTract36083052303,0,0,0.10845477663118065,0.13359062266135027,0.16350498669740623,0.16350498669740623,0,0,0.16350498669740623,0.16350498669740623
CensusTract36007012701,0,0,0.10880305930535135,0.1402494378646188,0.17480650112279017,0.17480650112279017,0,0,0.17480650112279017,0.17480650112279017
CensusTract36067011232,0,0,0.10888002236761317,0.13977212077106715,0.17475018316252353,0.17475018316252353,0,0,0.17475018316252353,0.17475018316252353
CensusTract36119012600,0,0,0.10922873108850167,0.14244153670693502,0.18270324088829265,0.18270324088829265,0,0,0.18270324088829265,0.18270324088829265
Year2019:CensusTract36033940000,0,0,0.10952347889693989,0.14899741935272617,0,0,0,0,0,0
CensusTract36067014800,0,0,0.10969408722669081,0.14006639761586823,0.17520711487262547,0.17520711487262547,0,0,0.17520711487262547,0.17520711487262547
CensusTract36065021301,0,0,0.10975935929809183,0.14069918297612588,0.1750970420033447,0.1750970420033447,0,0,0.1750970420033447,0.1750970420033447
CensusTract36119014809,0,0,0.1098282803361335,0.1425523655045479,0.18215261199929195,0.18215261199929195,0,0,0.18215261199929195,0.18215261199929195
CensusTract36029016200,0,0,0.11136376611853303,0.14267982456239134,0.17657031315508206,0.17657031315508206,0,0,0.17657031315508206,0.17657031315508206
CensusTract36045060500,0,0,0.11155409450398746,0.14201127583506648,0.17488179360175296,0.17488179360175296,0,0,0.17488179360175296,0.17488179360175296
CensusTract36093033002,0,0,0.11166288498904987,0.14279304140329102,0.17831710322234035,0.17831710322234035,0,0,0.17831710322234035,0.17831710322234035
CensusTract36067013400,0,0,0.11203999230789143,0.1423088292614737,0.17657469417694555,0.17657469417694555,0,0,0.17657469417694555,0.17657469417694555
Year2019:CensusTract36059415401,0,0,0.11204501614849345,0.15046358863145745,0.1938321519215523,0.1938321519215523,0,0,0.1938321519215523,0.1938321519215523
CensusTract36067012400,0,0,0.11303568415867853,0.1436865968054502,0.1784185941061137,0.1784185941061137,0,0,0.1784185941061137,0.1784185941061137
CensusTract36065025900,0,0,0.11335448266637832,0.14717937893754438,0.18297023695417686,0.18297023695417686,0,0,0.18297023695417686,0.18297023695417686
CensusTract36001013703,0,0,0.11346771686081274,0.14118546996146095,0.17879338154803573,0.17879338154803573,0,0,0.17879338154803573,0.17879338154803573
CensusTract36055013401,0,0,0.11363654455071077,0.13661009352745698,0.1608112409636689,0.1608112409636689,0,0,0.1608112409636689,0.1608112409636689
CensusTract36093032901,0,0,0.11412421879442711,0.14526339495967786,0.17993873824478304,0.17993873824478304,0,0,0.17993873824478304,0.17993873824478304
CountyKings,-0.23810619311254663,-0.2227789175814591,-0.1144292444347554,-0.10952276823747831,-0.06502739176952246,-0.06502739176952246,-0.1653026853425017,-0.154379158571246,-0.06502739176952246,-0.06502739176952246
CensusTract36007012102,0,0,0.1144456317584668,0.14550165448024946,0.18030757896715363,0.18030757896715363,0,0,0.18030757896715363,0.18030757896715363
CensusTract36103158705,0,0,0.1150125776093786,0.1264965678630969,0.13027328280807693,0.13027328280807693,0,0,0.13027328280807693,0.13027328280807693
Urban1:CountySuffolk,0.13072608135039873,0.134636949367277,0.11563405167440616,0.12984409918584575,0.14739753083474527,0.14739753083474527,0.13219684014279193,0.13124114856171262,0.14739753083474527,0.14739753083474527
CensusTract36103123402,0,0,-0.11565790548163545,-0.1438133059376036,-0.1762110875075749,-0.1762110875075749,0,0,-0.1762110875075749,-0.1762110875075749
Urban1:HUNVFlag1,0.35257195361543003,0.3463696120212855,0.1157284749691311,0.1149174299311658,0.11401010272281663,0.11401010272281663,0.3506281747789833,0.3484463692762981,0.11401010272281663,0.11401010272281663
Year2019:CensusTract36059409500,0,0,0.11585880665342387,0.15463531652729834,0.1982459162254992,0.1982459162254992,0,0,0.1982459162254992,0.1982459162254992
CensusTract36093032402,0,0,0.11628369149809695,0.14711220648040335,0.18181296313485085,0.18181296313485085,0,0,0.18181296313485085,0.18181296313485085
Urban1:TractKids,0,0,0.11652991318710515,0.11988606350521677,0.26872924478160265,0.26872924478160265,0.16583709808056127,0.16939063673183005,0.26872924478160265,0.26872924478160265
CensusTract36029013900,0,0,0.11783171962859093,0.14958114992675597,0.1850929412366916,0.1850929412366916,0,0,0.1850929412366916,0.1850929412366916
CensusTract36005046201,0,0,-0.11846404039080803,-0.14400593482960275,-0.16661171222707347,-0.16661171222707347,0,0,-0.16661171222707347,-0.16661171222707347
CensusTract36103122403,0,0,0.11849921470662596,0.13042773398345395,0.14003049098109377,0.14003049098109377,0,0,0.14003049098109377,0.14003049098109377
Year2019:CensusTract36029004402,0,0,0.11898016113075734,0.1563379965687169,0.19622174864890168,0.19622174864890168,0,0,0.19622174864890168,0.19622174864890168
CensusTract36067010100,0,0,0.11927688345870356,0.1504151079257639,0.18492004024078176,0.18492004024078176,0,0,0.18492004024078176,0.18492004024078176
CensusTract36101961200,0,0,0.11971241948219054,0.15231107254251866,0.18603815890089911,0.18603815890089911,0,0,0.18603815890089911,0.18603815890089911
CensusTract36001013503,0,0,0.11977842850696553,0.14795889851080657,0.18641596092218993,0.18641596092218993,0,0,0.18641596092218993,0.18641596092218993
CensusTract36063020100,0,0,0.11980092207567977,0.15056570467254732,0.18546089781001449,0.18546089781001449,0,0,0.18546089781001449,0.18546089781001449
Year2015:CensusTract36019101600,0,0,0.12002767439669218,0.16095923747317903,0.20689016311001096,0.20689016311001096,0,0,0.20689016311001096,0.20689016311001096
CensusTract36071015004,0,0,-0.1202495304934811,-0.14527523952962923,-0.17253166568102207,-0.17253166568102207,0,0,-0.17253166568102207,-0.17253166568102207
CensusTract36067014900,0,0,0.12129134411980239,0.15044673351904564,0.1833500113545501,0.1833500113545501,0,0,0.1833500113545501,0.1833500113545501
CensusTract36071013000,0,0,-0.12130207217255891,-0.1504379107382209,-0.18273592557111754,-0.18273592557111754,0,0,-0.18273592557111754,-0.18273592557111754
CensusTract36001000401,0,0,0.12138662035976905,0.14947512675108318,0.18736352535200748,0.18736352535200748,0,0,0.18736352535200748,0.18736352535200748
Urban1:CountyMonroe,0,0.005778914414460341,0.12175133185935498,0.12915101218523348,0.1364479359155935,0.1364479359155935,0.0035440832985080533,0.008754621737939903,0.1364479359155935,0.1364479359155935
CensusTract36103145901,0,0,0.12175914963449365,0.13636830899219715,0.14051607006323427,0.14051607006323427,0,0,0.14051607006323427,0.14051607006323427
CensusTract36001014613,0,0,0.12353648725645469,0.15212502917344117,0.19117196503972494,0.19117196503972494,0,0,0.19117196503972494,0.19117196503972494
CensusTract36093032601,0,0,0.12412589290576041,0.15527405474307407,0.19100256786435033,0.19100256786435033,0,0,0.19100256786435033,0.19100256786435033
CensusTract36001014611,0,0,0.12484209299500774,0.15341428812856533,0.19264768032796253,0.19264768032796253,0,0,0.19264768032796253,0.19264768032796253
CensusTract36063023600,0,0,0.124901512167278,0.1562457177868448,0.18888084860949905,0.18888084860949905,0,0,0.18888084860949905,0.18888084860949905
CensusTract36065024301,0,0,0.12491564404346987,0.15588409304314163,0.19053432248832083,0.19053432248832083,0,0,0.19053432248832083,0.19053432248832083
CensusTract36117021400,0,0,-0.1251918515604707,-0.1657307372141069,-0.21086597546935543,-0.21086597546935543,0,0,-0.21086597546935543,-0.21086597546935543
CensusTract36119006802,0,0,0.12523267575746086,0.15752879012983098,0.1969329718096691,0.1969329718096691,0,0,0.1969329718096691,0.1969329718096691
CensusTract36103145702,0,0,0.12532468385763954,0.13824245585749154,0.14629573517616215,0.14629573517616215,0,0,0.14629573517616215,0.14629573517616215
CensusTract36029009004,0,0,0.12564149044411568,0.1562416243311417,0.1903415323337368,0.1903415323337368,0,0,0.1903415323337368,0.1903415323337368
CensusTract36119014607,0,0,0.126219153471075,0.15878089788478852,0.19807687250571684,0.19807687250571684,0,0,0.19807687250571684,0.19807687250571684
CensusTract36093032102,0,0,0.12671185818955272,0.15747936176906727,0.19245837874776278,0.19245837874776278,0,0,0.19245837874776278,0.19245837874776278
Year2015:CensusTract36095740800,0,0,0.12689581558331464,0.16792314506209638,0,0,0,0,0,0
CensusTract36067016100,0,0,0.1269484304847817,0.15651216181853325,0.18947606723074445,0.18947606723074445,0,0,0.18947606723074445,0.18947606723074445
CensusTract36029011800,0,0,0.12708531649091545,0.1583940418409557,0.19268777735939657,0.19268777735939657,0,0,0.19268777735939657,0.19268777735939657
CensusTract36027160005,0,0,-0.12731075556087107,-0.16094990266503287,-0.19835847199946308,-0.19835847199946308,0,0,-0.19835847199946308,-0.19835847199946308
CensusTract36111952000,0,0,-0.12751336702486357,-0.16151613407104184,-0.20114262891763324,-0.20114262891763324,0,0,-0.20114262891763324,-0.20114262891763324
CensusTract36087010703,0,0,0.12772498031638982,0.14506253221207646,0.0041342328363919946,0.0041342328363919946,0,0,0.0041342328363919946,0.0041342328363919946
CensusTract36089490900,0,0,0.12823030674947217,0.154274729126958,0.22347782691417123,0.22347782691417123,0,0,0.22347782691417123,0.22347782691417123
CensusTract36075020901,0,0,0.12834037285695307,0.16055789719385646,0.19493193233967704,0.19493193233967704,0,0,0.19493193233967704,0.19493193233967704
Year2019:CensusTract36081069000,0,0,0.1294800651759301,0.16257994935999062,0.20037605765986968,0.20037605765986968,0,0,0.20037605765986968,0.20037605765986968
CensusTract36119014908,0,0,0.13097939604197117,0.16454919758483294,0.20506269493165383,0.20506269493165383,0,0,0.20506269493165383,0.20506269493165383
CensusTract36013030600,0,0,0.13157394020864535,0.16377001679003952,0.19727481550207873,0.19727481550207873,0,0,0.19727481550207873,0.19727481550207873
CensusTract36029007800,0,0,0.13197438931607217,0.16309618061050188,0.1972651863160118,0.1972651863160118,0,0,0.1972651863160118,0.1972651863160118
CensusTract36119014604,0,0,0.13267254177192955,0.16632013759460637,0.20617471258361544,0.20617471258361544,0,0,0.20617471258361544,0.20617471258361544
CensusTract36029010809,0,0,0.13300931839348634,0.1639879216108194,0.19832338856047427,0.19832338856047427,0,0,0.19832338856047427,0.19832338856047427
CensusTract36027220801,0,0,-0.13334465478112778,-0.1708571027202975,-0.21151192023030327,-0.21151192023030327,0,0,-0.21151192023030327,-0.21151192023030327
Year2019:CensusTract36081069400,0,0,0.1341219535154772,0.1665267541604985,0.204258675931139,0.204258675931139,0,0,0.204258675931139,0.204258675931139
CensusTract36043010501,0,0,0.13426114563293587,0.16613821049944136,0.2000369664554677,0.2000369664554677,0,0,0.2000369664554677,0.2000369664554677
CensusTract36111951400,0,0,-0.1353196059807624,-0.16896514581915312,-0.20759684933466302,-0.20759684933466302,0,0,-0.20759684933466302,-0.20759684933466302
Year2015:CensusTract36059517500,0,0,0.1355489066385313,0.17414760073957256,0.21734867504989705,0.21734867504989705,0,0,0.21734867504989705,0.21734867504989705
CensusTract36065022702,0,0,0.1359475259336948,0.16689084552022646,0.20136774397086749,0.20136774397086749,0,0,0.20136774397086749,0.20136774397086749
CensusTract36103147702,0,0,-0.13654471188049663,-0.16366625698251816,-0.19456472173169645,-0.19456472173169645,0,0,-0.19456472173169645,-0.19456472173169645
Year2015:CensusTract36119011200,0,0,0.13670243158322384,0.17671873854200354,0.2200276428228197,0.2200276428228197,0,0,0.2200276428228197,0.2200276428228197
CensusTract36015010800,0,0,0.13685474279424434,0.16890893784441027,0.2019961774375881,0.2019961774375881,0,0,0.2019961774375881,0.2019961774375881
CountyFranklin,0,0.0312723201883295,0.13692970355840747,0.13247521878338883,0,0,0,0,0,0
CensusTract36013030100,0,0,0.13710552368930967,0.16873872864456174,0.20257497553360734,0.20257497553360734,0,0,0.20257497553360734,0.20257497553360734
CensusTract36065023501,0,0,0.1371601003740843,0.16842018787682536,0.20321265147604747,0.20321265147604747,0,0,0.20321265147604747,0.20321265147604747
CensusTract36007014301,0,0,0.1375366711326708,0.16749340124671755,0.20072282511875178,0.20072282511875178,0,0,0.20072282511875178,0.20072282511875178
CensusTract36067015201,0,0,0.13763621267228793,0.16849103875763113,0.20184951170557952,0.20184951170557952,0,0,0.20184951170557952,0.20184951170557952
CensusTract36055007100,0,0,0.1376495946941855,0.1579968892963788,0.1481072725221958,0.1481072725221958,0,0,0.1481072725221958,0.1481072725221958
Urban1:CountyTompkins,0,0,0.13844191985085771,0.14835774393762288,0.1612665042269111,0.1612665042269111,0,0,0.1612665042269111,0.1612665042269111
CensusTract36011041300,0,0,0.1393384154547929,0.17147702868940387,0.20460951266319963,0.20460951266319963,0,0,0.20460951266319963,0.20460951266319963
CensusTract36065022500,0,0,0.14014829507845225,0.1716952516605051,0.20609632116867133,0.20609632116867133,0,0,0.20609632116867133,0.20609632116867133
CensusTract36029009107,0,0,0.1402978057946341,0.16994324992955415,0.20212521697176514,0.20212521697176514,0,0,0.20212521697176514,0.20212521697176514
CensusTract36103147804,0,0,-0.14104183803975534,-0.16856472695075503,-0.2000263439509764,-0.2000263439509764,0,0,-0.2000263439509764,-0.2000263439509764
CensusTract36029009112,0,0,0.14180397781811258,0.17326068052668414,0.20643708853112258,0.20643708853112258,0,0,0.20643708853112258,0.20643708853112258
CensusTract36065025200,0,0,0.1419904218991074,0.17280579048074998,0.20641667779170336,0.20641667779170336,0,0,0.20641667779170336,0.20641667779170336
CensusTract36001014612,0,0,0.1430678245039702,0.17251582665101242,0.20589589769790523,0.20589589769790523,0,0,0.20589589769790523,0.20589589769790523
CensusTract36067015500,0,0,0.14328175597740725,0.17433962755489751,0.20611190139073352,0.20611190139073352,0,0,0.20611190139073352,0.20611190139073352
CensusTract36029009114,0,0,0.14415025031651776,0.1746807329263443,0.20238102503457006,0.20238102503457006,0,0,0.20238102503457006,0.20238102503457006
CensusTract36063024501,0,0,0.14562565564088784,0.1771205010362584,0.21157619164235336,0.21157619164235336,0,0,0.21157619164235336,0.21157619164235336
Year2019:CensusTract36059520800,0,0,0.14572355522566408,0.1844633135522788,0.2280673604550403,0.2280673604550403,0,0,0.2280673604550403,0.2280673604550403
CensusTract36067010500,0,0,0.14712237172486192,0.17845012475832916,0.21019434586163524,0.21019434586163524,0,0,0.21019434586163524,0.21019434586163524
CensusTract36093032403,0,0,0.1472546351473817,0.17857033657361968,0.20916939509449858,0.20916939509449858,0,0,0.20916939509449858,0.20916939509449858
CensusTract36001014609,0,0,0.1487899047502927,0.17642800599035816,0.2070018254545867,0.2070018254545867,0,0,0.2070018254545867,0.2070018254545867
CensusTract36001000300,0,0,0.14915115917113625,0.17514362604052383,0.21128580459030014,0.21128580459030014,0,0,0.21128580459030014,0.21128580459030014
